Price,Close,High,Low,Open,Volume
Ticker,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS
Date,,,,,
2010-01-04,322.61322021484375,336.878278507915,300.72775994842243,303.88744019886406,563604
2010-01-05,340.4793701171875,343.8481526942596,318.33832569744186,324.75065177398426,597476
2010-01-06,328.9093017578125,341.15309980154717,302.60957852328113,302.60957852328113,168942
2010-01-07,331.6972351074219,348.0300309480786,315.96851941881636,315.96851941881636,392410
2010-01-08,330.58209228515625,341.06016104290205,327.58503206436774,334.09026674366015,133122
2010-01-11,330.117431640625,338.7368618918209,327.6314856652675,330.5820912591323,88576
2010-01-12,326.6325378417969,335.0196396533755,323.4728575920774,334.5085253337801,82990
2010-01-13,330.3497314453125,334.0902353624443,320.15044807332976,325.72636298897555,98122
2010-01-14,331.1629333496094,337.34290093147337,325.7264098525659,333.8811809178442,154890
2010-01-15,323.7283630371094,334.67109141974674,320.6615925277144,334.48521622745403,53922
2010-01-18,323.3798828125,329.44368545518086,316.89787514870716,323.40311012243427,78840
2010-01-19,314.4583740234375,325.7031416480705,313.1805601651967,325.26170937038233,58592
2010-01-20,315.15545654296875,320.1505485559977,311.92606580196446,319.68588883385553,43784
2010-01-21,315.7362365722656,328.97903678169837,313.64526811814466,318.2454100614407,125428
2010-01-22,309.8350524902344,315.9685656124738,306.4430426785683,315.0392463018489,132082
2010-01-25,305.931884765625,311.321924654216,301.65701087437833,311.0198845771143,53094
2010-01-27,299.79833984375,311.32189072380106,297.42855918160143,305.7459762630763,80000
2010-01-28,306.97735595703125,314.5745285746885,291.3880047107016,305.28133718400346,275776
2010-01-29,316.8746337890625,320.61513806099293,302.0287532458629,307.14000907002367,107422
2010-02-01,330.1871337890625,336.36712978215564,318.8959100399291,319.6858371118843,147552
2010-02-02,320.28985595703125,336.64587951590875,316.0149819736039,336.64587951590875,84658
2010-02-03,332.8821716308594,341.47837482084077,321.6374028669853,324.3324230598378,175536
2010-02-04,318.1524353027344,336.4135519973257,311.87953067294995,336.4135519973257,134336
2010-02-05,304.77020263671875,315.0391670930163,302.9580190923992,315.0391670930163,68520
2010-02-08,308.2319641113281,313.55232271774025,305.37432431143424,313.55232271774025,28920
2010-02-09,307.4187927246094,311.0896150605914,305.769256748531,308.9986467741498,57960
2010-02-10,307.5581970214844,317.8271627183005,303.42271528516113,317.8271627183005,52632
2010-02-11,305.072265625,312.7159219906451,303.422729658085,312.7159219906451,78470
2010-02-15,303.1903991699219,314.9927647500374,300.216566285942,311.3219424426784,89134
2010-02-16,302.3075256347656,306.4197801276902,298.7761240047545,301.33175181505953,86742
