Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2010-01-04,40.64348602294922,40.74226562047114,39.80878448154865,40.159456951411585,5527480
2010-01-05,41.046024322509766,41.17690899796358,40.55458692057911,40.845989400057256,7113640
2010-01-06,41.54486083984375,41.71525884338291,40.75708094997427,41.09293684686595,13930200
2010-01-07,42.01161193847656,42.21905516817579,41.21642356786548,41.735025989812165,20800120
2010-01-08,41.7523078918457,42.18200331295676,41.38928700754133,42.179535141734405,7447940
2010-01-11,41.91283416748047,42.559849369439426,41.5868546265783,42.278323296933515,6490040
2010-01-12,40.65089416503906,41.977029286636515,40.500252830004335,41.91282292528732,11324300
2010-01-13,40.15452575683594,40.5916294885145,39.82360614949547,40.253305367020786,15403460
2010-01-14,40.71757507324219,41.50041492406467,40.139702711291555,40.56940189977785,12088020
2010-01-15,40.59410095214844,40.98922315645574,40.26812145959938,40.747210476599975,12526160
2010-01-18,42.0733528137207,42.40427247268296,40.01623526942639,40.14959190899953,14503560
2010-01-19,42.404266357421875,43.26612920581047,42.26844156566704,42.475881010419535,20851240
2010-01-20,43.229087829589844,43.453815779025774,42.273377943683414,42.52527085149293,15608820
2010-01-21,41.70291519165039,43.06856377796622,41.2905044968943,43.06856377796622,13594640
2010-01-22,39.99153137207031,41.24111176021634,39.71000537066271,40.747206230153864,25045640
2010-01-25,38.430789947509766,39.75939709347612,38.24063902234086,39.71000729172056,18882760
2010-01-27,37.78624725341797,40.59903954545552,37.16639707078309,37.981342079131444,12751860
2010-01-28,38.569091796875,39.23833563487589,38.038144711172606,38.16408929993239,15804020
2010-01-29,38.47031784057617,39.13956177721447,36.697198040250285,37.783789162478776,19616040
2010-02-01,38.76912307739258,39.38650510364967,37.7936564613457,37.94182965492774,14979340
2010-02-02,37.233070373535156,39.463053596291545,37.03797557407084,39.463053596291545,8240700
2010-02-03,38.50487518310547,38.746887840955694,36.99352544685686,36.99352544685686,13305920
