Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,
2010-01-04,901.81982421875,909.8009894460496,852.2528934051073,853.3730619435124,322796
2010-01-05,920.4892578125,924.1297919035975,905.4605031782722,905.4605031782722,399360
2010-01-06,921.6092529296875,935.3311889528653,910.1276539212014,922.2626893068174,341762
2010-01-07,913.2548828125,936.2648033106402,911.154587889819,921.3293727493539,185302
2010-01-08,924.4097900390625,927.8636197367347,914.7951180503018,927.8636197367347,335191
2010-01-11,925.57666015625,939.0652327975251,922.3561964223035,933.3244036642229,240284
2010-01-12,919.0889892578125,938.131685057594,908.3074872572031,924.1297196089732,114835
2010-01-13,963.7085571289062,968.0024700792358,906.4404886731007,915.7284697663744,242789
2010-01-14,974.5369262695312,980.1377132021148,961.4684234268365,970.7563495107166,655019
2010-01-15,967.9558715820312,989.2856244477257,947.4663734208672,975.4703056402032,345312
2010-01-18,935.98486328125,956.2410542770929,925.0633172628324,944.852776009804,522516
2010-01-19,932.9976196289062,941.865530971052,922.5894693166257,938.1316735638327,219429
2010-01-20,912.4615478515625,948.8666633157169,907.6541828916353,928.7971765854779,86992
2010-01-21,882.4972534179688,914.7950983877139,870.922272240548,913.861634001604,177821
2010-01-22,851.9263305664062,877.4565598095027,833.7704360989228,877.3632361566285,168573
2010-01-25,845.4853515625,852.2529682324731,826.1159659208529,845.7187176545681,66982
2010-01-27,849.5924682617188,862.520924700531,824.2022305120712,840.1177837992186,182223
2010-01-28,860.8408813476562,877.4565362780932,832.7902875135952,855.1000524961786,321650
2010-01-29,868.121826171875,876.5230051348286,841.9848249537971,849.4525395875336,86068
2010-02-01,869.7088623046875,896.1258955387605,859.8141046902903,886.791250793565,34440
2010-02-02,896.825927734375,909.567739661243,872.789219288723,874.6561481000358,100556
2010-02-03,907.0473022460938,919.4623664592946,886.7911148592182,919.4623664592946,72908
2010-02-04,898.0861206054688,908.1675822004484,892.3920102751715,897.9927969505386,213394
2010-02-05,870.5021362304688,883.8973833455444,855.9867775158407,878.3899210931364,63337
2010-02-08,867.98193359375,877.4566209608063,854.3533748238063,870.9223695281195,57942
2010-02-09,893.2786865234375,896.1257412858196,859.2539008891634,868.1218118706378,67728
2010-02-10,919.2756958007812,924.0363982495825,894.3055240222652,896.1257909299203,153517
2010-02-11,934.3045654296875,937.198282356468,912.9282073153643,916.4753607342346,164610
2010-02-15,933.651123046875,940.4654019090542,927.0234914891321,935.3313476058286,68387
2010-02-16,973.7900390625,982.0045715521395,929.7305639409991,942.7990658437842,943309
2010-02-17,977.7571411132812,989.3788400844952,963.475205609609,984.8048421983729,499371
2010-02-18,956.8011474609375,977.7573806723443,950.3602193859292,977.7573806723443,202540
2010-02-19,958.99462890625,970.5228914608703,942.892368000274,956.8010103550941,111290
2010-02-22,966.8824462890625,982.0045236017128,940.4653588676099,982.0045236017128,114581
2010-02-23,956.6143798828125,970.8029934383636,949.4733543048812,966.8824884672567,544180
2010-02-24,954.747314453125,966.1355907827842,926.0432860313176,957.7344117324991,82751
2010-02-25,964.828857421875,970.2896018044648,931.6908685988201,955.8676212622019,298315
2010-02-26,970.849853515625,980.0910614277617,954.5141668708916,972.6700638138799,422959
2010-03-02,1003.1475219726562,1012.8088555469719,960.9082586422411,980.1376021422309,95622
2010-03-03,1007.9083251953125,1026.8109819077044,995.2132303904787,1026.8109819077044,192373
2010-03-04,1018.8295288085938,1026.8106938720912,1003.4740871931801,1008.1414085289623,166225
2010-03-05,1024.7105712890625,1040.4861428419051,1017.4762220041704,1024.9439373950268,343773
2010-03-08,1037.685791015625,1049.1207306645865,1019.3899103669463,1028.3044276018516,306978
2010-03-09,1019.9032592773438,1043.6132796548693,1017.4762744398994,1041.699631908025,132044
2010-03-10,1035.1651611328125,1039.879201296095,1018.4095229928544,1018.4095229928544,299608
2010-03-11,1038.0589599609375,1045.479955134593,1028.5842750778759,1036.2386363129453,77414
2010-03-12,1033.0650634765625,1045.0134540417994,1021.2101105151661,1040.8128640076875,80067
2010-03-15,1038.9925537109375,1045.3867618010265,1021.2100120353942,1025.4106016644246,255900
2010-03-16,1043.5665283203125,1045.480176007502,1022.6102971573379,1036.1455315788635,264272
2010-03-17,1025.8773193359375,1053.6011649161117,1017.5694638419221,1045.480070660828,158750
2010-03-18,1032.458251953125,1038.0123190521945,956.8009235867801,1010.2884744553826,309482
2010-03-19,1047.76708984375,1050.6142018964429,1021.2100727451874,1021.2100727451874,210978
2010-03-22,1048.933837890625,1057.3817357840821,1021.2099924500426,1021.2099924500426,168236
2010-03-23,1037.078857421875,1050.147357875436,1033.8584511037027,1050.147357875436,96928
2010-03-25,1014.0692138671875,1040.6263492798414,1001.1407523491247,1040.6263492798414,575656
2010-03-26,1041.6995849609375,1044.4533733981018,1012.8089064350348,1016.542764154611,102350
2010-03-29,1065.0830078125,1070.2170626266707,1033.3452144158084,1037.079072462478,83328
2010-03-30,1069.0032958984375,1076.0977159037539,1058.5485410720996,1073.0172380620622,80771
2010-03-31,1078.011474609375,1084.5924450331904,1054.814904152843,1054.814904152843,108222
2010-04-01,1068.116455078125,1075.2107605022297,1060.4153751092417,1065.5494284218305,129245
2010-04-05,1070.730224609375,1090.0061704125021,1066.2962693760437,1074.417362855678,33395
2010-04-06,1070.357177734375,1081.4187101586792,1064.2429391886803,1071.150599833478,29411
2010-04-07,1073.4373779296875,1085.525810692283,1064.1494524112059,1064.1494524112059,37900
2010-04-08,1085.7122802734375,1088.419349472587,1062.3290684500462,1071.2435839468294,69738
2010-04-09,1082.7254638671875,1095.887290132785,1078.1514651647076,1085.61918094074,42657
2010-04-12,1058.3621826171875,1088.04628778657,1053.9748307378118,1082.818908946834,79470
2010-04-13,1062.7958984375,1067.8832336478538,1048.7472141637795,1058.5485899970859,189740
2010-04-15,1054.6749267578125,1071.3372466237436,1046.4137880627688,1054.8149692336565,41211
2010-04-16,1030.591552734375,1053.4147147542926,1024.9440467879604,1035.5388463398688,56404
2010-04-19,1027.5111083984375,1034.278726418777,1012.855760471647,1025.6908980964288,29812
2010-04-20,1031.3851318359375,1044.5469608315498,1017.6165280180061,1026.8111321847227,42694
2010-04-21,1031.758544921875,1039.6929946137338,1022.2371369226499,1031.2918125870597,41635
2010-04-22,1044.9666748046875,1053.4145731862507,1026.8108378421584,1031.47815983235,60758
2010-04-23,1021.9100952148438,1054.7679946929059,1019.3430682572363,1045.1999851236417,27811
2010-04-26,1025.0372314453125,1044.546660130163,1020.3699094608166,1044.546660130163,29033
2010-04-27,1022.0036010742188,1048.7473822085847,1017.4763209678302,1040.719610172261,31539
2010-04-28,1006.5081176757812,1023.8705349406247,998.8070353935414,998.9470778610614,46992
2010-04-29,947.79296875,1012.8087810316904,937.3848758298727,986.2983717154905,310248
