Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2010-01-04,63.930538177490234,64.22540421181652,62.285741118426344,63.119653458585304,6819252
2010-01-05,64.93952941894531,65.23900097863194,63.907498294979675,64.16090211395704,9959403
2010-01-06,63.626441955566406,65.4232771920234,63.30393659205638,65.05469784829367,9150061
2010-01-07,62.49766540527344,64.08717089582746,62.198187650706856,64.0410969144315,9165297
2010-01-08,61.55776596069336,62.658904562858766,61.36887079205222,62.56676286438008,5713679
2010-01-11,60.94501495361328,62.7602849647958,60.47046478252522,61.46103358579353,11355777
2010-01-12,63.930538177490234,64.85199297250608,61.92176722427692,61.92176722427692,20789812
2010-01-13,65.9393081665039,66.34475052002779,63.43755868457841,64.22079149947987,22567181
2010-01-14,68.28901672363281,69.35790448284148,65.2574258490141,66.32631360822276,38960389
2010-01-15,67.80985260009766,68.79580331062027,66.52902965739017,66.62117137149714,29355509
2010-01-18,68.87874603271484,69.21967977716966,67.27541133295037,67.72692764168306,15998674
2010-01-19,68.0909194946289,69.64817437139871,67.27542910873973,69.64817437139871,8197119
2010-01-20,66.94827270507812,69.1090875635066,66.48754549631484,69.1090875635066,20839012
2010-01-21,65.37259674072266,68.09549831837352,65.06391420065519,67.0818957642908,17143625
2010-01-22,64.50643920898438,65.88401570181239,64.09177960482512,64.50182743630565,15268319
2010-01-25,64.0503158569336,64.8704115002165,63.19336352719208,64.04109856081179,7986515
2010-01-27,60.39215087890625,63.59881425514142,59.91760066855464,63.580379660454334,16430416
2010-01-28,62.05539321899414,63.46982693941932,60.401378441300714,62.10607274570181,13614123
2010-01-29,59.705657958984375,61.3688831277386,58.1898657864445,61.27673516172424,19649012
2010-02-01,61.58081817626953,62.17055015850208,58.33729852300487,59.31864373651946,10881732
2010-02-02,60.18940734863281,63.948944889955904,59.98668936199252,63.396069700374724,8321955
2010-02-03,61.8895149230957,62.09683849876835,60.170998262414145,60.364505265587404,6842337
2010-02-04,60.37369918823242,61.87566814536531,59.98668533172489,61.36886696380139,6571679
2010-02-05,59.346290588378906,60.26774526718792,58.52158940072658,58.52158940072658,12625057
2010-02-08,58.62295150756836,59.894557281670444,58.06547064760334,59.29561420845966,9483101
2010-02-09,60.290771484375,60.6593570585382,58.23593331049803,58.23593331049803,8888212
2010-02-10,59.68263244628906,61.18460200926919,59.37394359084689,60.81601634263197,6836790
2010-02-11,60.41978073120117,61.02333551495599,59.89455109094407,60.20323989248387,4258168
2010-02-15,60.806785583496094,61.368871825224964,60.2631276817732,60.2631276817732,5581430
