Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2010-01-04,222.17857360839844,223.6582816919769,220.7073571847917,221.9574582570569,4069264
2010-01-05,222.92262268066406,223.7177449610671,221.115498277022,222.8078088255154,6895528
2010-01-06,219.66981506347656,228.16541811526017,218.98948582571208,228.16541811526017,6817288
2010-01-07,214.73321533203125,219.9675036166697,214.15067499951482,219.9675036166697,10892600
2010-01-08,209.55841064453125,214.58435122532325,209.03115963430625,214.21867010529593,12649312
2010-01-11,211.7227020263672,213.00257555417514,210.39181626305233,210.48536983781594,7849656
2010-01-12,219.9971923828125,220.59673662511477,212.60286875974825,212.60286875974825,24859680
2010-01-13,228.2079315185547,229.18590476709704,210.63418575280903,210.63418575280903,19704040
2010-01-14,228.7394561767578,229.85773910672785,225.37607420419178,227.82526372247764,8413904
2010-01-15,227.5531005859375,228.973283559048,225.7119473342897,228.73942040963766,5049504
2010-01-18,228.475830078125,228.76072627624401,225.86932676197176,226.46461489726312,6140088
2010-01-19,224.15997314453125,228.59062564429732,223.49666874221765,227.91029640130833,5837512
2010-01-20,226.01385498046875,227.3319927750127,224.33854851657722,225.24422843835137,6091992
2010-01-21,223.25006103515625,226.6091870350452,221.10702784079226,224.76379791662075,6682792
2010-01-22,219.0320281982422,221.95743590692703,217.02504844232865,221.10702427509975,13486496
2010-01-25,216.2001495361328,218.55152935226968,214.13364515448137,216.85496232880362,6498712
2010-01-27,212.79425048828125,215.48155954857427,211.3400382936412,215.3242250919485,9840856
2010-01-28,211.90135192871094,217.27169392963665,210.859597514694,213.70847693261786,12732872
2010-01-29,210.5193328857422,212.6028407248457,204.5069287024428,208.55487433264614,15012280
2010-02-01,208.45712280273438,215.1541134894107,203.25686468861042,208.09569790853277,12308784
2010-02-02,207.4962158203125,212.687983832356,205.93995812767454,212.687983832356,9889384
2010-02-03,210.32376098632812,212.60286788242752,208.35081052477898,208.35081052477898,6405608
