Price,Close,High,Low,Open,Volume
Ticker,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS
Date,,,,,
2010-01-04,305.6669921875,307.4328176581196,304.26340716679874,306.07449887612495,635013
2010-01-05,300.1885070800781,310.0589532187436,299.2829610557038,306.5725954978883,1664976
2010-01-06,312.32269287109375,315.94487551415676,299.14701456097634,300.64115937422775,3580916
2010-01-07,309.741943359375,317.3032566465165,308.33835836212006,313.3188604795699,1555841
2010-01-08,308.8816833496094,313.7716252287588,308.066697642262,312.4133065048248,913410
2010-01-11,309.96826171875,313.49991182508535,308.79106344001144,311.3265801796298,741426
2010-01-12,307.56866455078125,311.8700076477032,304.76146668682907,309.9683556988925,1083070
2010-01-13,309.5608215332031,313.0471782131303,305.16891909927216,306.88945050486666,957815
2010-01-14,308.6100158691406,312.41331950848786,307.8855902402489,311.91528034300813,750438
2010-01-15,317.1221923828125,319.6577099059428,306.6631204209963,309.06281158307826,2637077
2010-01-18,315.1752014160156,324.5476058772762,312.503857914346,316.4882538666268,1472491
2010-01-19,310.10418701171875,318.2993658902871,308.7911344767793,315.94494115611957,717425
2010-01-20,310.1946716308594,314.85825414126526,309.15329959229706,310.6021782540221,713101
2010-01-21,305.6217041015625,315.0846686603626,304.26338541666667,310.19469928668605,764069
2010-01-22,299.101806640625,305.16897536511607,292.80827907096113,304.08230920593104,1541620
2010-01-25,296.06817626953125,301.27506401991866,289.7746226302558,294.30235110885354,527544
2010-01-27,283.88861083984375,295.97765290501275,280.7192005114882,295.2079334411134,1479710
2010-01-28,287.8277282714844,297.0190123019874,284.5224917408683,286.243023175361,2473512
2010-01-29,287.2391662597656,293.1704807624776,274.3804036170833,288.0541520306247,2282638
2010-02-01,295.2532653808594,296.92853102566085,286.605312043067,288.86917706710386,964639
2010-02-02,284.114990234375,298.7395491449244,281.8511257703561,295.2531923433224,1101300
2010-02-03,290.4085693359375,296.1134972191607,286.15249272554985,288.7333039622714,668662
2010-02-04,283.5716857910156,290.40857374185026,281.26255485921786,290.22745351246465,883457
2010-02-05,280.26641845703125,283.43582868190884,275.82924966921547,280.71919134629945,1380008
2010-02-08,286.83160400390625,287.9635361428325,275.69340281089694,282.07748902041607,790303
2010-02-09,291.04241943359375,292.40073815618524,284.65833249143975,287.05802337433835,837918
2010-02-10,282.7566833496094,294.8457256187114,281.8511375262319,292.491300950917,930007
2010-02-11,282.620849609375,287.7371778505945,281.94169025960963,283.43583530208053,536129
2010-02-15,286.78631591796875,287.9182479706367,282.5302403459134,283.43578598804777,722606
