Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2010-01-04,988.6793212890625,1003.4262815940099,982.5324176893338,1000.1940913845106,333481
2010-01-05,991.2478637695312,998.5203097375986,987.6404927083405,994.4800541490649,373950
2010-01-06,978.5502319335938,993.326014454755,971.7394849999431,993.326014454755,512455
2010-01-07,954.1931762695312,984.0911042770833,944.84289601266,984.0911042770833,433144
2010-01-08,949.575927734375,962.3893581807505,932.7800140860786,957.9450326218027,471781
2010-01-11,967.5836791992188,974.538649550332,951.1917681328187,952.3461270747274,249598
2010-01-12,949.3160400390625,974.7408267343311,942.130183012059,967.5837864101812,381602
2010-01-13,938.3494873046875,958.6950628405881,927.8159623818455,946.6319982897094,559327
2010-01-14,935.78125,948.4792003361395,932.2603983143334,943.6885817994547,451344
2010-01-15,938.1185913085938,946.5742842192866,932.7219776209556,940.8024898033153,215112
2010-01-18,978.0885009765625,979.4737460581612,924.0645064461497,932.7222001355265,383077
2010-01-19,960.4844970703125,981.6670293145393,955.8670605645178,978.0884737486546,178910
2010-01-20,974.654052734375,977.7419485751211,951.0185129432828,961.003745205181,347805
2010-01-21,954.1931762695312,976.5877703441788,949.6335143216472,966.8334221401059,210985
2010-01-22,951.9996337890625,961.0036175559517,920.6010630641098,942.2452886847393,364642
2010-01-25,935.8676147460938,957.3675498036616,932.7220148464365,951.7689371793155,299520
2010-01-27,894.7149047851562,945.7087045781938,889.000813076938,929.1436794672927,790006
2010-01-28,888.3369140625,907.2972456861365,878.4671591515023,903.2858765256907,1502871
2010-01-29,899.82275390625,909.0576250175392,862.8832694610928,880.3429476558741,432901
2010-02-01,912.4920654296875,916.9652073541603,886.7210525138885,916.9652073541603,209979
2010-02-02,905.277099609375,926.3730371424689,894.6281667107954,923.1408462443576,338167
2010-02-03,923.2564086914062,941.9281533379308,907.4416746799747,914.8296012194212,472444
