Price,Close,High,Low,Open,Volume
Ticker,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
Date,,,,,
2010-01-04,24.949119567871094,25.211742710437722,24.230262842807168,24.366368254775328,8574492
2010-01-05,24.573396682739258,25.167652138584295,24.506303975877533,25.167652138584295,9657744
2010-01-06,24.203426361083984,24.859023331121726,24.08074159929392,24.613653807541592,11658792
2010-01-07,23.73377227783203,24.4353753276181,23.54399306586558,24.19192230384631,11073504
2010-01-08,24.136329650878906,24.38169913377353,23.73185172116543,23.73185172116543,6865776
2010-01-11,24.073068618774414,24.613648396095705,23.946549163328186,24.268597250356045,5999220
2010-01-12,24.05965805053711,24.494805098822724,23.83154035728313,24.096080011516488,8602452
2010-01-13,24.145912170410156,24.630899899313444,23.827697053538884,24.230256717814516,9639408
2010-01-14,23.992563247680664,24.456464527716957,23.889046824144827,24.383620612092482,11102712
2010-01-15,23.66859245300293,24.24942894208693,23.57849669432849,24.046232609312142,5771340
2010-01-18,23.70885467529297,24.092244370190354,23.591921107927803,24.092244370190354,2665440
2010-01-19,23.218114852905273,24.13058380730742,23.12034963260379,23.712686894370083,5398272
2010-01-20,22.140785217285156,23.463481477019073,22.058355383928138,23.195107152856064,11995620
2010-01-21,21.977842330932617,22.497337331879102,21.71138626255978,22.41682398695783,5488200
2010-01-22,21.920337677001953,22.04302244402052,20.856429698391107,21.46985353348394,5595036
2010-01-25,21.84174156188965,22.044937923792105,21.326081214211463,22.044937923792105,2522016
2010-01-27,21.25707244873047,21.738227332978592,20.963778554344753,21.65004804284344,5549928
2010-01-28,20.787418365478516,21.73055796334524,20.444283647782015,21.661547021175487,10590636
2010-01-29,20.735658645629883,21.009782412752582,20.20658120695974,20.703071413675172,7842012
2010-02-01,22.39190673828125,22.620022640541638,20.887100654535246,21.00211772475841,11074560
2010-02-02,21.686473846435547,22.712041784531785,21.232156667304874,22.531848450762382,12864108
2010-02-03,22.238554000854492,22.41682907789869,21.54845149352025,21.857079032391393,7170024
2010-02-04,22.351648330688477,23.00149578013515,22.15995264348852,22.472416596074236,14772456
