Price,Close,High,Low,Open,Volume
Ticker,IOC.NS,IOC.NS,IOC.NS,IOC.NS,IOC.NS
Date,,,,,
2010-01-04,23.222518920898438,23.307393402188946,22.624704859879735,22.65791543830047,5038836
2010-01-05,23.311080932617188,23.469760241837196,23.115500047734105,23.252036722310415,3032448
2010-01-06,23.277870178222656,23.462381446985432,22.883017380682166,23.31108244309439,3801990
2010-01-07,22.912540435791016,23.24835073471846,22.69481857436802,23.111812351366392,2294448
2010-01-08,23.3037052154541,23.499286138926546,22.960514581713312,23.248351996415018,2961342
2010-01-11,23.532499313354492,23.76498182871315,23.266802838199418,23.266802838199418,3831906
2010-01-12,23.466075897216797,24.24102103072233,23.29263590852484,23.99377786976549,3107418
2010-01-13,23.89044952392578,24.215188519516357,23.292633748539274,23.525117942730613,5682966
2010-01-14,24.04912567138672,24.45873909746606,23.986390455236577,24.060195300107488,6174444
2010-01-15,23.93842315673828,24.2742317927687,23.779743812370715,24.06757954479018,2157288
2010-01-18,24.071271896362305,24.207808608830877,23.809266413326924,23.993777721340397,1617102
2010-01-19,23.480833053588867,24.683841389228743,23.333223363050287,24.05650611680064,8478258
2010-01-20,23.0490779876709,23.81664266828413,22.953132191438492,23.81664266828413,4098126
2010-01-21,23.141342163085938,23.403347707653108,22.96052181582053,23.0343266942082,2987814
2010-01-22,22.764936447143555,23.322158019470184,22.550903861355167,22.879332212907503,3524970
2010-01-25,22.621013641357422,22.953132936365506,22.325795927157095,22.953132936365506,3179148
2010-01-27,22.410680770874023,22.64685435794616,22.21509809377797,22.6210223967595,2648418
2010-01-28,22.211400985717773,22.761243850502126,22.067482281490896,22.657916042009457,5775120
2010-01-29,22.240917205810547,22.55458649522779,21.775950619307597,22.14128211200483,4186332
2010-02-01,23.25942039489746,23.458690607015953,21.993675143299203,22.28889283751493,6081714
2010-02-02,23.440244674682617,23.986394884133393,22.89040177289984,23.580472385507917,5425962
2010-02-03,23.311080932617188,23.76497622563351,23.10811973260149,23.617368233735352,4275420
2010-02-04,23.38119888305664,24.503023872968296,23.31108503234293,24.503023872968296,5248782
2010-02-05,22.73910140991211,23.314776231830827,22.25568307802317,22.25568307802317,3117822
2010-02-08,22.857192993164062,23.514051435309604,22.731725897026205,23.395964657224177,2578620
2010-02-09,22.883024215698242,23.026942946966074,22.661611302746646,22.916236490490277,2413560
2010-02-10,23.314773559570312,23.502974142436134,22.97527228282738,23.06383775983658,3726930
2010-02-11,23.130266189575195,23.609993544490024,23.03432038074298,23.609993544490024,2589078
2010-02-15,22.584108352661133,23.130260105178476,22.52137483096457,22.742787657951446,2202204
2010-02-16,22.831357955932617,22.879329168630655,22.525068908366936,22.72065151902232,1211538
2010-02-17,23.038005828857422,23.204065452738917,22.702195578915674,22.886706835199284,1518516
2010-02-18,23.418100357055664,24.104481606653895,22.805525649914795,23.09336305711703,7394340
2010-02-19,23.742841720581055,23.94211366170672,23.141336583259932,23.388581430383375,4636968
2010-02-22,24.082345962524414,24.26685730451757,23.5214333072516,23.742846241944726,7316670
2010-02-23,23.801881790161133,24.381245874898877,23.698555679075813,24.344342606424537,4370550
2010-02-24,23.779743194580078,24.004845384005794,23.263112588055698,23.499286096967932,2863956
2010-02-25,23.757610321044922,24.05282646291827,23.602620241776993,23.84617415005887,3622902
2010-02-26,23.42548179626465,24.683843448526265,23.248350828539245,23.80188299112351,16784766
2010-03-02,23.015871047973633,23.742843314636254,22.89409496245444,23.322158452737163,3312144
2010-03-03,22.73910140991211,23.27787296012045,22.69112850808555,23.24835169414908,5954886
2010-03-04,22.458646774291992,22.98634702322092,22.38115091459231,22.9457544364962,8990040
2010-03-05,22.64314842224121,22.731713881302223,22.51030107827251,22.584105909030956,4528728
2010-03-08,22.705888748168945,22.92730160114282,22.591491319150975,22.875637701184377,3420936
2010-03-09,22.53983497619629,22.84243138192126,22.44757847060952,22.77600852228495,2820648
2010-03-10,22.569355010986328,22.65054019089718,22.32949047454352,22.406984651164624,2508072
2010-03-11,22.458646774291992,22.80552672908078,22.255683840668386,22.65791701567339,3387942
2010-03-12,22.41805076599121,22.547207133952284,22.29627302440349,22.510305555855687,1900506
