Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2010-01-04,1369.438720703125,1400.5533015301266,1364.7605646894187,1381.3991204044728,534231
2010-01-05,1338.0155029296875,1383.6502956959757,1332.851827004094,1380.0753851131794,1407407
2010-01-06,1290.1739501953125,1344.1500506537361,1288.7175013322797,1339.9131280975346,1571353
2010-01-07,1282.8037109375,1310.7847290573363,1279.890812884268,1295.7791126304173,901165
2010-01-08,1265.017333984375,1292.0715931410082,1254.3809592969667,1287.8346710685742,1294429
2010-01-11,1284.08349609375,1290.7036206654655,1269.2985512169187,1272.8292843218337,478942
2010-01-12,1271.9464111328125,1290.4827571659764,1266.6503122661943,1284.0833043688126,767986
2010-01-13,1261.133544921875,1279.449220202455,1245.2894255500037,1268.4156808768046,612474
2010-01-14,1248.8642578125,1273.9324813158694,1245.4659491679831,1270.18107785452,480493
2010-01-15,1247.6285400390625,1273.6236252224685,1242.9503836758454,1244.5833260644156,723389
2010-01-18,1261.6632080078125,1277.2425880085248,1241.9352600746333,1243.700626471328,916180
2010-01-19,1252.792236328125,1279.890565899475,1247.319536155324,1266.650318666032,1009858
2010-01-20,1287.2611083984375,1293.1309736169585,1254.2929102455275,1261.1778827611406,1376326
2010-01-21,1282.318115234375,1306.3712342432457,1271.0639035880229,1275.4773199199255,1220211
2010-01-22,1274.9915771484375,1286.0692932961513,1240.1697715038383,1271.0636804025105,650256
2010-01-25,1276.5364990234375,1301.9578202404437,1246.3487743589874,1246.3487743589874,851324
2010-01-27,1209.0994873046875,1277.2425870671063,1191.887164949602,1263.1196559039593,1180230
2010-01-28,1216.602294921875,1234.8737940209905,1202.2586929541544,1215.4547636646919,835498
2010-01-29,1226.4442138671875,1234.8738821093034,1175.7341036237256,1213.1598954391097,468949
2010-02-01,1234.829833984375,1253.1455135651292,1213.9102816111904,1226.047177718919,584347
2010-02-02,1212.4095458984375,1251.865441625144,1200.4491455033992,1251.865441625144,573306
2010-02-03,1215.6756591796875,1222.4282084425708,1200.6258647718626,1204.8627880052811,594119
2010-02-04,1204.9949951171875,1222.5162351321956,1196.0357390643503,1209.275987098273,453970
2010-02-05,1199.4781494140625,1216.3815532206215,1165.3624242495289,1191.1809062864907,471270
2010-02-08,1202.2586669921875,1225.8704420291704,1189.1507355852118,1213.7776178278723,555655
2010-02-09,1194.0499267578125,1212.8069483387428,1185.0024222305403,1196.0359643369698,491001
2010-02-10,1177.4111328125,1208.0401965129543,1172.4239512216595,1196.0357266368144,433681
2010-02-11,1197.2274169921875,1203.5386238449623,1174.0569814396167,1174.0569814396167,289022
2010-02-15,1179.2650146484375,1208.2170730779048,1174.0571610727823,1203.9801496859795,288768
2010-02-16,1198.10986328125,1209.672990139141,1177.4992348065919,1182.530485288839,322869
2010-02-17,1218.323486328125,1224.1933511557343,1205.1274155930016,1209.2318062718807,371999
2010-02-18,1200.139892578125,1226.9292985174604,1190.7392976259382,1226.9292985174604,323684
2010-02-19,1210.15869140625,1218.985523582809,1178.3820955706374,1195.1530767060995,399798
2010-02-22,1223.6195068359375,1238.4044494794014,1216.602218949698,1218.1027371928537,385247
2010-02-23,1179.0443115234375,1226.0472009777689,1163.1118335945428,1209.1437928917233,484780
